Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,Status
steal-a-brainrot-fishino-clownino,Fishino Clownino,,BloxCart,Steal a Brainrot,"game:steal-a-brainrot, category:brainrots",TRUE,Title,Default Title,steal-a-brainrot-fishino-clownino,shopify,0,deny,manual,185.60,208.07,FALSE,TRUE,https://cdn.shopify.com/s/files/1/0815/2068/9482/files/Fishino_Clownino.webp?v=1776544947,1,Fishino Clownino,FALSE,Fishino Clownino · Steal a Brainrot | BloxCart,active
steal-a-brainrot-steakini-fattini,Steakini Fattini,,BloxCart,Steal a Brainrot,"game:steal-a-brainrot, category:brainrots",TRUE,Title,Default Title,steal-a-brainrot-steakini-fattini,shopify,10,deny,manual,10.43,13.62,FALSE,TRUE,https://cdn.shopify.com/s/files/1/0815/2068/9482/files/latest_06bb6885-2ead-4f85-952d-d6019603b967.webp?v=1786047568,1,Steakini Fattini,FALSE,Steakini Fattini · Steal a Brainrot | BloxCart,active
steal-a-brainrot-boppin-bunny,Boppin Bunny,,BloxCart,Steal a Brainrot,"game:steal-a-brainrot, category:brainrots",TRUE,Title,Default Title,steal-a-brainrot-boppin-bunny,shopify,10,deny,manual,27.94,39.22,FALSE,TRUE,https://cdn.shopify.com/s/files/1/0815/2068/9482/files/Boppin_Bunny.webp?v=1775541070,1,Boppin Bunny,FALSE,Boppin Bunny · Steal a Brainrot | BloxCart,active
steal-a-brainrot-dragon-cannelloni,Dragon Cannelloni,,BloxCart,Steal a Brainrot,"game:steal-a-brainrot, category:brainrots",TRUE,Title,Default Title,steal-a-brainrot-dragon-cannelloni,shopify,10,deny,manual,65.20,75.38,FALSE,TRUE,https://cdn.shopify.com/s/files/1/0815/2068/9482/files/4_-_wxnLYjZ.png?v=1760883875,1,Dragon Cannelloni,FALSE,Dragon Cannelloni · Steal a Brainrot | BloxCart,active
steal-a-brainrot-hydra-dragon-canneloni,Hydra Dragon Canneloni,,BloxCart,Steal a Brainrot,"game:steal-a-brainrot, category:brainrots",TRUE,Title,Default Title,steal-a-brainrot-hydra-dragon-canneloni,shopify,10,deny,manual,123.87,147.08,FALSE,TRUE,https://cdn.shopify.com/s/files/1/0815/2068/9482/files/latest_c1b1fed6-f7ed-4a65-bdb2-51a689720169.webp?v=1770053814,1,Hydra Dragon Canneloni,FALSE,Hydra Dragon Canneloni · Steal a Brainrot | BloxCart,active
steal-a-brainrot-sammyni-fattini,Sammyni Fattini,,BloxCart,Steal a Brainrot,"game:steal-a-brainrot, category:brainrots",TRUE,Title,Default Title,steal-a-brainrot-sammyni-fattini,shopify,10,deny,manual,23.29,27.93,FALSE,TRUE,https://cdn.shopify.com/s/files/1/0815/2068/9482/files/Sammyni_Fattini.webp?v=1773794818,1,Sammyni Fattini,FALSE,Sammyni Fattini · Steal a Brainrot | BloxCart,active
steal-a-brainrot-ketupat-bros,Ketupat Bros,,BloxCart,Steal a Brainrot,"game:steal-a-brainrot, category:brainrots",TRUE,Title,Default Title,steal-a-brainrot-ketupat-bros,shopify,10,deny,manual,78.83,109.34,FALSE,TRUE,https://cdn.shopify.com/s/files/1/0815/2068/9482/files/Ketupat_Bros.webp?v=1773603391,1,Ketupat Bros,FALSE,Ketupat Bros · Steal a Brainrot | BloxCart,active
steal-a-brainrot-celestial-pegasus,Celestial Pegasus,,BloxCart,Steal a Brainrot,"game:steal-a-brainrot, category:brainrots",TRUE,Title,Default Title,steal-a-brainrot-celestial-pegasus,shopify,10,deny,manual,17.56,25.14,FALSE,TRUE,https://cdn.shopify.com/s/files/1/0815/2068/9482/files/Celestial_Pegasus.webp?v=1773603217,1,Celestial Pegasus,FALSE,Celestial Pegasus · Steal a Brainrot | BloxCart,active
steal-a-brainrot-nuclearo-dinossauro,Nuclearo Dinossauro,,BloxCart,Steal a Brainrot,"game:steal-a-brainrot, category:brainrots",TRUE,Title,Default Title,steal-a-brainrot-nuclearo-dinossauro,shopify,10,deny,manual,23.29,26.71,FALSE,TRUE,https://cdn.shopify.com/s/files/1/0815/2068/9482/files/Nuclearo_Dinossauro.png?v=1760328069,1,Nuclearo Dinossauro,FALSE,Nuclearo Dinossauro · Steal a Brainrot | BloxCart,active
steal-a-brainrot-cursed-hydra-dragon-canneloni,Cursed Hydra Dragon Canneloni,,BloxCart,Steal a Brainrot,"game:steal-a-brainrot, category:brainrots",TRUE,Title,Default Title,steal-a-brainrot-cursed-hydra-dragon-canneloni,shopify,0,deny,manual,216.53,292.16,FALSE,TRUE,https://cdn.shopify.com/s/files/1/0815/2068/9482/files/latest_7e7589d9-6709-4324-9e83-fd41a6480d12.webp?v=1770053819,1,Cursed Hydra Dragon Canneloni,FALSE,Cursed Hydra Dragon Canneloni · Steal a Brainrot | BloxCart,active
steal-a-brainrot-caylusaurus,Caylusaurus,,BloxCart,Steal a Brainrot,"game:steal-a-brainrot, category:brainrots",TRUE,Title,Default Title,steal-a-brainrot-caylusaurus,shopify,0,deny,manual,11.71,15.72,FALSE,TRUE,https://cdn.shopify.com/s/files/1/0815/2068/9482/files/1000_90ce8cb7-98b9-4f6a-91f0-07f95138080b.webp?v=1786047564,1,Caylusaurus,FALSE,Caylusaurus · Steal a Brainrot | BloxCart,active
steal-a-brainrot-dragon-gingerini,Dragon Gingerini,,BloxCart,Steal a Brainrot,"game:steal-a-brainrot, category:brainrots",TRUE,Title,Default Title,steal-a-brainrot-dragon-gingerini,shopify,10,deny,manual,305.86,337.40,FALSE,TRUE,https://cdn.shopify.com/s/files/1/0815/2068/9482/files/ChatGPTImageDec25_2025_05_55_20PM.png?v=1766685332,1,Dragon Gingerini,FALSE,Dragon Gingerini · Steal a Brainrot | BloxCart,active
steal-a-brainrot-la-grande-combinasion-rainbow,La Grande Combinasion (Rainbow),,BloxCart,Steal a Brainrot,"game:steal-a-brainrot, category:brainrots",TRUE,Title,Default Title,steal-a-brainrot-la-grande-combinasion-rainbow,shopify,0,deny,manual,14.81,17.59,FALSE,TRUE,https://cdn.shopify.com/s/files/1/0815/2068/9482/files/2E5Nv3x.png?v=1754504186,1,La Grande Combinasion (Rainbow),FALSE,La Grande Combinasion (Rainbow) · Steal a Brainrot | BloxCart,active
steal-a-brainrot-la-ginger-sekolah,La Ginger Sekolah,,BloxCart,Steal a Brainrot,"game:steal-a-brainrot, category:brainrots",TRUE,Title,Default Title,steal-a-brainrot-la-ginger-sekolah,shopify,0,deny,manual,11.76,15.63,FALSE,TRUE,https://cdn.shopify.com/s/files/1/0815/2068/9482/files/latest_21ef1c3d-f636-46ad-b7a8-8c8a149fbff2.webp?v=1770041654,1,La Ginger Sekolah,FALSE,La Ginger Sekolah · Steal a Brainrot | BloxCart,active
steal-a-brainrot-lavadorito-spinito,Lavadorito Spinito,,BloxCart,Steal a Brainrot,"game:steal-a-brainrot, category:brainrots",TRUE,Title,Default Title,steal-a-brainrot-lavadorito-spinito,shopify,0,deny,manual,6.53,8.22,FALSE,TRUE,https://cdn.shopify.com/s/files/1/0815/2068/9482/files/latest_c4dec97c-69c9-4dd9-8ff9-eb40afc4e272.webp?v=1770041666,1,Lavadorito Spinito,FALSE,Lavadorito Spinito · Steal a Brainrot | BloxCart,active
steal-a-brainrot-pizza-and-ranch,Pizza and Ranch,,BloxCart,Steal a Brainrot,"game:steal-a-brainrot, category:brainrots",TRUE,Title,Default Title,steal-a-brainrot-pizza-and-ranch,shopify,10,deny,manual,21.52,28.67,FALSE,TRUE,https://cdn.shopify.com/s/files/1/0815/2068/9482/files/1000_ea9885e2-52a1-4866-af49-7e9cecc87215.webp?v=1786047572,1,Pizza and Ranch,FALSE,Pizza and Ranch · Steal a Brainrot | BloxCart,active
steal-a-brainrot-tralaledon,Tralaledon,,BloxCart,Steal a Brainrot,"game:steal-a-brainrot, category:brainrots",TRUE,Title,Default Title,steal-a-brainrot-tralaledon,shopify,0,deny,manual,46.57,56.26,FALSE,TRUE,https://cdn.shopify.com/s/files/1/0815/2068/9482/files/tralaledon.png?v=1760328069,1,Tralaledon,FALSE,Tralaledon · Steal a Brainrot | BloxCart,active
steal-a-brainrot-divine-garama-and-madundung,Divine Garama and Madundung,,BloxCart,Steal a Brainrot,"game:steal-a-brainrot, category:brainrots",TRUE,Title,Default Title,steal-a-brainrot-divine-garama-and-madundung,shopify,10,deny,manual,23.29,28.15,FALSE,TRUE,https://cdn.shopify.com/s/files/1/0815/2068/9482/files/all-server-divine-garama-and-madundung_600x600_1f1075f7-39cd-4a30-b980-06da79d6ba79.webp?v=1786047606,1,Divine Garama and Madundung,FALSE,Divine Garama and Madundung · Steal a Brainrot | BloxCart,active
steal-a-brainrot-phantom-garama-and-madundung,Phantom Garama and Madundung,,BloxCart,Steal a Brainrot,"game:steal-a-brainrot, category:brainrots",TRUE,Title,Default Title,steal-a-brainrot-phantom-garama-and-madundung,shopify,10,deny,manual,23.29,29.82,FALSE,TRUE,https://cdn.shopify.com/s/files/1/0815/2068/9482/files/phantom-garama-and-madundung-9269220.png?v=1786047598,1,Phantom Garama and Madundung,FALSE,Phantom Garama and Madundung · Steal a Brainrot | BloxCart,active
steal-a-brainrot-cyber-garama-and-madundung,Cyber Garama and Madundung,,BloxCart,Steal a Brainrot,"game:steal-a-brainrot, category:brainrots",TRUE,Title,Default Title,steal-a-brainrot-cyber-garama-and-madundung,shopify,10,deny,manual,23.29,28.71,FALSE,TRUE,https://cdn.shopify.com/s/files/1/0815/2068/9482/files/cyber-garama-and-madundung-8253801.png?v=1786047594,1,Cyber Garama and Madundung,FALSE,Cyber Garama and Madundung · Steal a Brainrot | BloxCart,active
steal-a-brainrot-griffin,Griffin,,BloxCart,Steal a Brainrot,"game:steal-a-brainrot, category:brainrots",TRUE,Title,Default Title,steal-a-brainrot-griffin,shopify,10,deny,manual,305.86,421.87,FALSE,TRUE,https://cdn.shopify.com/s/files/1/0815/2068/9482/files/Griffin.webp?v=1774997645,1,Griffin,FALSE,Griffin · Steal a Brainrot | BloxCart,active
steal-a-brainrot-phantom-dragon-cannelloni,Phantom Dragon Cannelloni,,BloxCart,Steal a Brainrot,"game:steal-a-brainrot, category:brainrots",TRUE,Title,Default Title,steal-a-brainrot-phantom-dragon-cannelloni,shopify,0,deny,manual,131.38,174.42,FALSE,TRUE,https://cdn.shopify.com/s/files/1/0815/2068/9482/files/phantom-dragon-cannelloni-4022536_grande_0ff737de-3fe4-442f-af02-0017598f60b8.png?v=1786047589,1,Phantom Dragon Cannelloni,FALSE,Phantom Dragon Cannelloni · Steal a Brainrot | BloxCart,active
steal-a-brainrot-yin-yang-dragon-cannelloni,Yin Yang Dragon Cannelloni,,BloxCart,Steal a Brainrot,"game:steal-a-brainrot, category:brainrots",TRUE,Title,Default Title,steal-a-brainrot-yin-yang-dragon-cannelloni,shopify,0,deny,manual,131.38,147.92,FALSE,TRUE,https://cdn.shopify.com/s/files/1/0815/2068/9482/files/all-server-yin-yang-dragon-cannelloni.webp?v=1776544762,1,Yin Yang Dragon Cannelloni,FALSE,Yin Yang Dragon Cannelloni · Steal a Brainrot | BloxCart,active
steal-a-brainrot-antonio,Antonio,,BloxCart,Steal a Brainrot,"game:steal-a-brainrot, category:brainrots",TRUE,Title,Default Title,steal-a-brainrot-antonio,shopify,0,deny,manual,278.05,382.42,FALSE,TRUE,https://cdn.shopify.com/s/files/1/0815/2068/9482/files/Antonio.webp?v=1776544660,1,Antonio,FALSE,Antonio · Steal a Brainrot | BloxCart,active
steal-a-brainrot-divine-dragon-cannelloni,Divine Dragon Cannelloni,,BloxCart,Steal a Brainrot,"game:steal-a-brainrot, category:brainrots",TRUE,Title,Default Title,steal-a-brainrot-divine-dragon-cannelloni,shopify,0,deny,manual,131.38,159.48,FALSE,TRUE,https://cdn.shopify.com/s/files/1/0815/2068/9482/files/divine.webp?v=1773794315,1,Divine Dragon Cannelloni,FALSE,Divine Dragon Cannelloni · Steal a Brainrot | BloxCart,active
steal-a-brainrot-chillin-chili,Chillin Chili,,BloxCart,Steal a Brainrot,"game:steal-a-brainrot, category:brainrots",TRUE,Title,Default Title,steal-a-brainrot-chillin-chili,shopify,10,deny,manual,22.91,26.50,FALSE,TRUE,https://cdn.shopify.com/s/files/1/0815/2068/9482/files/chillin.png?v=1760328069,1,Chillin Chili,FALSE,Chillin Chili · Steal a Brainrot | BloxCart,active
steal-a-brainrot-tang-tang-kaletang,Tang Tang Kaletang,,BloxCart,Steal a Brainrot,"game:steal-a-brainrot, category:brainrots",TRUE,Title,Default Title,steal-a-brainrot-tang-tang-kaletang,shopify,0,deny,manual,6.24,7.97,FALSE,TRUE,https://cdn.shopify.com/s/files/1/0815/2068/9482/files/latest_00eec3d5-cdbf-499f-9444-e70b795d933d.webp?v=1770041682,1,Tang Tang Kaletang,FALSE,Tang Tang Kaletang · Steal a Brainrot | BloxCart,active
steal-a-brainrot-money-money-puggy,Money Money Puggy,,BloxCart,Steal a Brainrot,"game:steal-a-brainrot, category:brainrots",TRUE,Title,Default Title,steal-a-brainrot-money-money-puggy,shopify,0,deny,manual,6.44,8.23,FALSE,TRUE,https://cdn.shopify.com/s/files/1/0815/2068/9482/files/moneypuggy.png?v=1760328069,1,Money Money Puggy,FALSE,Money Money Puggy · Steal a Brainrot | BloxCart,active
steal-a-brainrot-jolly-jolly-sahur,Jolly Jolly Sahur,,BloxCart,Steal a Brainrot,"game:steal-a-brainrot, category:brainrots",TRUE,Title,Default Title,steal-a-brainrot-jolly-jolly-sahur,shopify,10,deny,manual,41.92,53.75,FALSE,TRUE,https://cdn.shopify.com/s/files/1/0815/2068/9482/files/latest_9630571a-b34d-4c4e-b559-5ee0b57529c7.webp?v=1770041670,1,Jolly Jolly Sahur,FALSE,Jolly Jolly Sahur · Steal a Brainrot | BloxCart,active
steal-a-brainrot-love-love-bear,Love Love Bear,,BloxCart,Steal a Brainrot,"game:steal-a-brainrot, category:brainrots",TRUE,Title,Default Title,steal-a-brainrot-love-love-bear,shopify,0,deny,manual,333.66,459.49,FALSE,TRUE,https://cdn.shopify.com/s/files/1/0815/2068/9482/files/Love_Love_Bear_363d5b86-b1dc-4ae6-adf0-37be37403fd4.webp?v=1776276673,1,Love Love Bear,FALSE,Love Love Bear · Steal a Brainrot | BloxCart,active
steal-a-brainrot-dug-dug-dug,Dug dug dug,,BloxCart,Steal a Brainrot,"game:steal-a-brainrot, category:brainrots",TRUE,Title,Default Title,steal-a-brainrot-dug-dug-dug,shopify,0,deny,manual,93.84,114.64,FALSE,TRUE,https://cdn.shopify.com/s/files/1/0815/2068/9482/files/1000_28c4a6c5-a8c1-49b2-9820-a44a505d539e.webp?v=1777428597,1,Dug dug dug,FALSE,Dug dug dug · Steal a Brainrot | BloxCart,active
steal-a-brainrot-admin-panel,Admin Panel,,BloxCart,Steal a Brainrot,"game:steal-a-brainrot, category:gamepasses, rarity:common",TRUE,Title,Default Title,steal-a-brainrot-admin-panel,shopify,0,deny,manual,99.70,130.32,FALSE,TRUE,https://cdn.shopify.com/s/files/1/0815/2068/9482/files/adminpanel.png?v=1755099822,1,Admin Panel,FALSE,Admin Panel · Steal a Brainrot | BloxCart,active
steal-a-brainrot-ban-hammer,Ban Hammer,,BloxCart,Steal a Brainrot,"game:steal-a-brainrot, category:gamepasses, rarity:common",TRUE,Title,Default Title,steal-a-brainrot-ban-hammer,shopify,0,deny,manual,19.92,26.05,FALSE,TRUE,https://cdn.shopify.com/s/files/1/0815/2068/9482/files/banhammer.png?v=1755099918,1,Ban Hammer,FALSE,Ban Hammer · Steal a Brainrot | BloxCart,active
steal-a-brainrot-blackhole-starter-pack,Blackhole Starter Pack,,BloxCart,Steal a Brainrot,"game:steal-a-brainrot, category:gamepasses, rarity:common",TRUE,Title,Default Title,steal-a-brainrot-blackhole-starter-pack,shopify,0,deny,manual,4.85,,FALSE,TRUE,https://cdn.shopify.com/s/files/1/0815/2068/9482/files/blackholestarter.png?v=1755103945,1,Blackhole Starter Pack,FALSE,Blackhole Starter Pack · Steal a Brainrot | BloxCart,active
steal-a-brainrot-laser-gun,Laser Gun,,BloxCart,Steal a Brainrot,"game:steal-a-brainrot, category:gamepasses, rarity:common",TRUE,Title,Default Title,steal-a-brainrot-laser-gun,shopify,0,deny,manual,9.95,13.01,FALSE,TRUE,https://cdn.shopify.com/s/files/1/0815/2068/9482/files/lasergun.png?v=1755099991,1,Laser Gun,FALSE,Laser Gun · Steal a Brainrot | BloxCart,active
steal-a-brainrot-server-luck-2x-15-minutes,Server Luck 2x +15 Minutes,,BloxCart,Steal a Brainrot,"game:steal-a-brainrot, category:gamepasses, rarity:common",TRUE,Title,Default Title,steal-a-brainrot-server-luck-2x-15-minutes,shopify,0,deny,manual,4.85,,FALSE,TRUE,https://cdn.shopify.com/s/files/1/0815/2068/9482/files/rn-image_picker_lib_temp_426d393f-7954-40d4-8f73-2a3f010295c4.png?v=1755159187,1,Server Luck 2x +15 Minutes,FALSE,Server Luck 2x +15 Minutes · Steal a Brainrot | BloxCart,active
steal-a-brainrot-vip,VIP,,BloxCart,Steal a Brainrot,"game:steal-a-brainrot, category:gamepasses, rarity:common",TRUE,Title,Default Title,steal-a-brainrot-vip,shopify,0,deny,manual,6.63,8.68,FALSE,TRUE,https://cdn.shopify.com/s/files/1/0815/2068/9482/files/VIP.png?v=1755100616,1,VIP,FALSE,VIP · Steal a Brainrot | BloxCart,active
steal-a-brainrot-900-000,"$900,000",,BloxCart,Steal a Brainrot,"game:steal-a-brainrot, category:money, rarity:common",TRUE,Title,Default Title,steal-a-brainrot-900-000,shopify,0,deny,manual,8.76,11.46,FALSE,TRUE,https://cdn.shopify.com/s/files/1/0815/2068/9482/files/500k.png?v=1755103756,1,"$900,000",FALSE,"$900,000 · Steal a Brainrot | BloxCart",active
steal-a-brainrot-25-000,"$25,000",,BloxCart,Steal a Brainrot,"game:steal-a-brainrot, category:money, rarity:common",TRUE,Title,Default Title,steal-a-brainrot-25-000,shopify,0,deny,manual,6.94,8.19,FALSE,TRUE,https://cdn.shopify.com/s/files/1/0815/2068/9482/files/25k.png?v=1755103726,1,"$25,000",FALSE,"$25,000 · Steal a Brainrot | BloxCart",active
steal-a-brainrot-9-000-000,"$9,000,000",,BloxCart,Steal a Brainrot,"game:steal-a-brainrot, category:money, rarity:common",TRUE,Title,Default Title,steal-a-brainrot-9-000-000,shopify,0,deny,manual,33.23,43.43,FALSE,TRUE,https://cdn.shopify.com/s/files/1/0815/2068/9482/files/1m.png?v=1755103772,1,"$9,000,000",FALSE,"$9,000,000 · Steal a Brainrot | BloxCart",active
blox-fruits-refund-stats,Refund Stats,,BloxCart,Blox Fruits,"game:blox-fruits, category:gamepass",TRUE,Title,Default Title,blox-fruits-refund-stats,shopify,0,deny,manual,4.85,,FALSE,TRUE,https://cdn.shopify.com/s/files/1/0815/2068/9482/files/StatReset_96e85a44-716e-4e6d-84f4-cee2bbf57e96.webp?v=1751819819,1,Refund Stats,FALSE,Refund Stats · Blox Fruits | BloxCart,active
blox-fruits-2x-mastery,2x Mastery,,BloxCart,Blox Fruits,"game:blox-fruits, category:gamepass",TRUE,Title,Default Title,blox-fruits-2x-mastery,shopify,0,deny,manual,5.98,7.83,FALSE,TRUE,https://cdn.shopify.com/s/files/1/0815/2068/9482/files/2x_Mastery.png?v=1751819800,1,2x Mastery,FALSE,2x Mastery · Blox Fruits | BloxCart,active
blox-fruits-135-000,"+$135,000",,BloxCart,Blox Fruits,"game:blox-fruits, category:gamepass",TRUE,Title,Default Title,blox-fruits-135-000,shopify,0,deny,manual,6.63,8.68,FALSE,TRUE,https://cdn.shopify.com/s/files/1/0815/2068/9482/files/135k.png?v=1751819794,1,"+$135,000",FALSE,"+$135,000 · Blox Fruits | BloxCart",active
blox-fruits-2x-money,2x Money,,BloxCart,Blox Fruits,"game:blox-fruits, category:gamepass",TRUE,Title,Default Title,blox-fruits-2x-money,shopify,0,deny,manual,5.98,7.83,FALSE,TRUE,https://cdn.shopify.com/s/files/1/0815/2068/9482/files/2x_Money.png?v=1751819797,1,2x Money,FALSE,2x Money · Blox Fruits | BloxCart,active
blox-fruits-fruit-notifier,Fruit Notifier,,BloxCart,Blox Fruits,"game:blox-fruits, category:gamepass",TRUE,Title,Default Title,blox-fruits-fruit-notifier,shopify,0,deny,manual,35.90,46.92,FALSE,TRUE,https://cdn.shopify.com/s/files/1/0815/2068/9482/files/BadgeFruitNotifier.webp?v=1751819774,1,Fruit Notifier,FALSE,Fruit Notifier · Blox Fruits | BloxCart,active
blox-fruits-dark-blade,Dark Blade,,BloxCart,Blox Fruits,"game:blox-fruits, category:gamepass",TRUE,Title,Default Title,blox-fruits-dark-blade,shopify,0,deny,manual,15.96,20.85,FALSE,TRUE,https://cdn.shopify.com/s/files/1/0815/2068/9482/files/Dark_Blade.png?v=1751819784,1,Dark Blade,FALSE,Dark Blade · Blox Fruits | BloxCart,active
blox-fruits-fast-boats,Fast Boats,,BloxCart,Blox Fruits,"game:blox-fruits, category:gamepass",TRUE,Title,Default Title,blox-fruits-fast-boats,shopify,0,deny,manual,4.85,6.09,FALSE,TRUE,https://cdn.shopify.com/s/files/1/0815/2068/9482/files/Fast_Boats.png?v=1751819812,1,Fast Boats,FALSE,Fast Boats · Blox Fruits | BloxCart,active
blox-fruits-2x-drop-chance,2x Drop Chance,,BloxCart,Blox Fruits,"game:blox-fruits, category:gamepass",TRUE,Title,Default Title,blox-fruits-2x-drop-chance,shopify,0,deny,manual,4.85,6.09,FALSE,TRUE,https://cdn.shopify.com/s/files/1/0815/2068/9482/files/2x_Drop_Chance.png?v=1751819816,1,2x Drop Chance,FALSE,2x Drop Chance · Blox Fruits | BloxCart,active
blox-fruits-2x-exp-boosts-12-hours,(2x) EXP Boosts 12 Hours,,BloxCart,Blox Fruits,"game:blox-fruits, category:gamepass",TRUE,Title,Default Title,blox-fruits-2x-exp-boosts-12-hours,shopify,0,deny,manual,11.30,14.78,FALSE,TRUE,https://cdn.shopify.com/s/files/1/0815/2068/9482/files/2x-exp-boosts-12-hours.png?v=1751819790,1,(2x) EXP Boosts 12 Hours,FALSE,(2x) EXP Boosts 12 Hours · Blox Fruits | BloxCart,active
blox-fruits-500-000,"+$500,000",,BloxCart,Blox Fruits,"game:blox-fruits, category:gamepass",TRUE,Title,Default Title,blox-fruits-500-000,shopify,0,deny,manual,19.92,26.05,FALSE,TRUE,https://cdn.shopify.com/s/files/1/0815/2068/9482/files/500-000.png?v=1751819777,1,"+$500,000",FALSE,"+$500,000 · Blox Fruits | BloxCart",active
blox-fruits-2x-exp-boosts-6-hours,(2x) EXP Boosts 6 Hours,,BloxCart,Blox Fruits,"game:blox-fruits, category:gamepass",TRUE,Title,Default Title,blox-fruits-2x-exp-boosts-6-hours,shopify,0,deny,manual,5.98,7.83,FALSE,TRUE,https://cdn.shopify.com/s/files/1/0815/2068/9482/files/2x-exp-boosts-6-hours.png?v=1751819806,1,(2x) EXP Boosts 6 Hours,FALSE,(2x) EXP Boosts 6 Hours · Blox Fruits | BloxCart,active
blox-fruits-300-000,"+$300,000",,BloxCart,Blox Fruits,"game:blox-fruits, category:gamepass",TRUE,Title,Default Title,blox-fruits-300-000,shopify,0,deny,manual,13.28,17.36,FALSE,TRUE,https://cdn.shopify.com/s/files/1/0815/2068/9482/files/300-000.png?v=1751819787,1,"+$300,000",FALSE,"+$300,000 · Blox Fruits | BloxCart",active
blox-fruits-1-fruit-storage,+1 Fruit Storage,,BloxCart,Blox Fruits,"game:blox-fruits, category:gamepass",TRUE,Title,Default Title,blox-fruits-1-fruit-storage,shopify,0,deny,manual,5.32,6.95,FALSE,TRUE,https://cdn.shopify.com/s/files/1/0815/2068/9482/files/BadgeFruitStorage_243522b5-a914-4ba7-9867-3676f3728984.webp?v=1751819803,1,+1 Fruit Storage,FALSE,+1 Fruit Storage · Blox Fruits | BloxCart,active
blox-fruits-2x-exp-boosts-24-hours,(2x) EXP Boosts 24 Hours,,BloxCart,Blox Fruits,"game:blox-fruits, category:gamepass",TRUE,Title,Default Title,blox-fruits-2x-exp-boosts-24-hours,shopify,0,deny,manual,19.92,26.05,FALSE,TRUE,https://cdn.shopify.com/s/files/1/0815/2068/9482/files/2x-exp-boosts-24-hours.png?v=1751819780,1,(2x) EXP Boosts 24 Hours,FALSE,(2x) EXP Boosts 24 Hours · Blox Fruits | BloxCart,active
blox-fruits-50-000,"+$50,000",,BloxCart,Blox Fruits,"game:blox-fruits, category:gamepass",TRUE,Title,Default Title,blox-fruits-50-000,shopify,0,deny,manual,4.85,,FALSE,TRUE,https://cdn.shopify.com/s/files/1/0815/2068/9482/files/50-000.png?v=1751819809,1,"+$50,000",FALSE,"+$50,000 · Blox Fruits | BloxCart",active
blox-fruits-permanent-eagle-fruit,Permanent Eagle Fruit,,BloxCart,Blox Fruits,"game:blox-fruits, category:permanent-fruits",TRUE,Title,Default Title,blox-fruits-permanent-eagle-fruit,shopify,0,deny,manual,12.96,16.95,FALSE,TRUE,https://cdn.shopify.com/s/files/1/0815/2068/9482/files/EagleFruit.webp?v=1751819733,1,Permanent Eagle Fruit,FALSE,Permanent Eagle Fruit · Blox Fruits | BloxCart,active
blox-fruits-permanent-dragon-fruit,Permanent Dragon Fruit,,BloxCart,Blox Fruits,"game:blox-fruits, category:permanent-fruits, rarity:mythical",TRUE,Title,Default Title,blox-fruits-permanent-dragon-fruit,shopify,0,deny,manual,66.47,86.89,FALSE,TRUE,https://cdn.shopify.com/s/files/1/0815/2068/9482/files/DragonFruit_1.webp?v=1751819644,1,Permanent Dragon Fruit,FALSE,Permanent Dragon Fruit · Blox Fruits | BloxCart,active
blox-fruits-permanent-gas-fruit,Permanent Gas Fruit,,BloxCart,Blox Fruits,"game:blox-fruits, category:permanent-fruits, rarity:mythical",TRUE,Title,Default Title,blox-fruits-permanent-gas-fruit,shopify,0,deny,manual,33.24,43.45,FALSE,TRUE,https://cdn.shopify.com/s/files/1/0815/2068/9482/files/GasFruit_9c9c6079-7e68-4130-80ee-cb8eb1dd4d9e.webp?v=1751819647,1,Permanent Gas Fruit,FALSE,Permanent Gas Fruit · Blox Fruits | BloxCart,active
blox-fruits-permanant-blade-fruit,Permanant Blade Fruit,,BloxCart,Blox Fruits,"game:blox-fruits, category:permanent-fruits",TRUE,Title,Default Title,blox-fruits-permanant-blade-fruit,shopify,0,deny,manual,4.85,,FALSE,TRUE,https://cdn.shopify.com/s/files/1/0815/2068/9482/files/BladeFruit.webp?v=1751819771,1,Permanant Blade Fruit,FALSE,Permanant Blade Fruit · Blox Fruits | BloxCart,active
blox-fruits-permanent-yeti-fruit,Permanent Yeti Fruit,,BloxCart,Blox Fruits,"game:blox-fruits, category:permanent-fruits, rarity:mythical",TRUE,Title,Default Title,blox-fruits-permanent-yeti-fruit,shopify,0,deny,manual,39.89,52.13,FALSE,TRUE,https://cdn.shopify.com/s/files/1/0815/2068/9482/files/YetiFruit_48b373bf-ed8d-4366-9ebd-f4c27dba1ea8.png?v=1751819651,1,Permanent Yeti Fruit,FALSE,Permanent Yeti Fruit · Blox Fruits | BloxCart,active
blox-fruits-permanent-creation-fruit,Permanent Creation Fruit,,BloxCart,Blox Fruits,"game:blox-fruits, category:permanent-fruits, rarity:rare",TRUE,Title,Default Title,blox-fruits-permanent-creation-fruit,shopify,0,deny,manual,23.26,30.42,FALSE,TRUE,https://cdn.shopify.com/s/files/1/0815/2068/9482/files/CreationFruit.webp?v=1751819705,1,Permanent Creation Fruit,FALSE,Permanent Creation Fruit · Blox Fruits | BloxCart,active
